tag,take_car,take_transit,take_ondemand,take_walk,orig_loc,dest_loc,home_node,work_node,pop,seg_types
person431,0.0,1.0,1.0,1.0,"[-85.32542643, 34.99082268]","[-85.30630705, 35.05062381]",202587639.0,202736886.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person432,1.0,1.0,1.0,1.0,"[-85.31867361, 35.00467901]","[-85.30677402, 35.04873158]",202631107.0,574912260.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person433,0.0,1.0,1.0,1.0,"[-85.31867361, 35.00467901]","[-85.30677402, 35.04873158]",202631107.0,574912260.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person434,1.0,1.0,1.0,1.0,"[-85.32737833, 35.01507348]","[-85.30613957, 35.04537111]",202633260.0,202645402.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person435,0.0,1.0,1.0,1.0,"[-85.32737833, 35.01507348]","[-85.30613957, 35.04537111]",202633260.0,202645402.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person436,1.0,1.0,1.0,1.0,"[-85.32290412, 35.01180147]","[-85.30556527, 35.04088308]",202636622.0,4740835231.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person437,0.0,1.0,1.0,1.0,"[-85.32290412, 35.01180147]","[-85.30556527, 35.04088308]",202636622.0,4740835231.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person438,1.0,1.0,1.0,1.0,"[-85.31959189, 35.00305579]","[-85.30633156, 35.05036662]",202636877.0,202612527.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person439,0.0,1.0,1.0,1.0,"[-85.31959189, 35.00305579]","[-85.30633156, 35.05036662]",202636877.0,202612527.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person440,1.0,1.0,1.0,1.0,"[-85.33449807, 35.01376955]","[-85.30779637, 35.04592595]",202639154.0,809312722.0,60.0,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person441,1.0,1.0,1.0,1.0,"[-85.31964002, 35.01273241]","[-85.30385649, 35.04467222]",202633273.0,202596948.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person442,0.0,1.0,1.0,1.0,"[-85.31964002, 35.01273241]","[-85.30385649, 35.04467222]",202633273.0,202596948.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person443,1.0,1.0,1.0,1.0,"[-85.3254766, 34.9925636]","[-85.30291829, 35.04109396]",202612983.0,7618250431.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person444,0.0,1.0,1.0,1.0,"[-85.3254766, 34.9925636]","[-85.30291829, 35.04109396]",202612983.0,7618250431.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person445,1.0,1.0,1.0,1.0,"[-85.32590272, 35.00543692]","[-85.30545585, 35.0414573]",202659971.0,4740835231.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person446,0.0,1.0,1.0,1.0,"[-85.32590272, 35.00543692]","[-85.30545585, 35.0414573]",202659971.0,4740835231.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person447,1.0,1.0,1.0,1.0,"[-85.32005127, 35.00220709]","[-85.30929803, 35.05117618]",202631114.0,202596774.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person448,0.0,1.0,1.0,1.0,"[-85.32005127, 35.00220709]","[-85.30929803, 35.05117618]",202631114.0,202596774.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person449,1.0,1.0,1.0,1.0,"[-85.31698636, 35.00083825]","[-85.3164521, 35.04229709]",202545656.0,202689662.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person450,0.0,1.0,1.0,1.0,"[-85.31698636, 35.00083825]","[-85.3164521, 35.04229709]",202545656.0,202689662.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person451,1.0,1.0,1.0,1.0,"[-85.33073109, 34.99583546]","[-85.30944843, 35.04537155]",202686412.0,202596786.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person452,0.0,1.0,1.0,1.0,"[-85.33073109, 34.99583546]","[-85.30944843, 35.04537155]",202686412.0,202596786.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person453,1.0,1.0,1.0,1.0,"[-85.32440744, 35.00665005]","[-85.30756275, 35.0473564]",202659971.0,202612544.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person454,0.0,1.0,1.0,1.0,"[-85.32440744, 35.00665005]","[-85.30756275, 35.0473564]",202659971.0,202612544.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person455,1.0,1.0,1.0,1.0,"[-85.31582989, 35.00072258]","[-85.30275809, 35.04777981]",202638597.0,202633677.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person456,0.0,1.0,1.0,1.0,"[-85.31582989, 35.00072258]","[-85.30275809, 35.04777981]",202638597.0,202633677.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person457,1.0,1.0,1.0,1.0,"[-85.31949946, 35.00770796]","[-85.30453667, 35.037269]",1025136839.0,2190022557.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person458,0.0,1.0,1.0,1.0,"[-85.31949946, 35.00770796]","[-85.30453667, 35.037269]",1025136839.0,2190022557.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person459,1.0,1.0,1.0,1.0,"[-85.32309016, 35.00812662]","[-85.3066608, 35.0441074]",1847065388.0,202638664.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person460,0.0,1.0,1.0,1.0,"[-85.32309016, 35.00812662]","[-85.3066608, 35.0441074]",1847065388.0,202638664.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person461,1.0,1.0,1.0,1.0,"[-85.32178399, 35.00698511]","[-85.31010622, 35.05237867]",1847065388.0,202596770.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person462,0.0,1.0,1.0,1.0,"[-85.32178399, 35.00698511]","[-85.31010622, 35.05237867]",1847065388.0,202596770.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person463,1.0,1.0,1.0,1.0,"[-85.3255111, 34.99627579]","[-85.3114496, 35.04356058]",202724507.0,202605878.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person464,0.0,1.0,1.0,1.0,"[-85.3255111, 34.99627579]","[-85.3114496, 35.04356058]",202724507.0,202605878.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person465,1.0,1.0,1.0,1.0,"[-85.32243713, 34.99762701]","[-85.30583335, 35.03785684]",202693559.0,202596716.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person466,0.0,1.0,1.0,1.0,"[-85.32243713, 34.99762701]","[-85.30583335, 35.03785684]",202693559.0,202596716.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person467,1.0,1.0,1.0,1.0,"[-85.32265188, 35.01113564]","[-85.31018331, 35.04541868]",202636633.0,651276682.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person468,0.0,1.0,1.0,1.0,"[-85.32265188, 35.01113564]","[-85.31018331, 35.04541868]",202636633.0,651276682.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person469,1.0,1.0,1.0,1.0,"[-85.32523125, 35.00055149]","[-85.31092307, 35.04739606]",202655844.0,651276684.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person470,0.0,1.0,1.0,1.0,"[-85.32523125, 35.00055149]","[-85.31092307, 35.04739606]",202655844.0,651276684.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person471,1.0,1.0,1.0,1.0,"[-85.31930388, 35.00155413]","[-85.30810949, 35.0437276]",202693556.0,202641418.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person472,0.0,1.0,1.0,1.0,"[-85.31930388, 35.00155413]","[-85.30810949, 35.0437276]",202693556.0,202641418.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person473,1.0,1.0,1.0,1.0,"[-85.3271515, 35.00099702]","[-85.30964108, 35.04615078]",202655844.0,202596786.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person474,0.0,1.0,1.0,1.0,"[-85.3271515, 35.00099702]","[-85.30964108, 35.04615078]",202655844.0,202596786.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person475,1.0,1.0,1.0,1.0,"[-85.31804737, 34.99746928]","[-85.29938268, 35.04913428]",202638602.0,202608328.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person476,0.0,1.0,1.0,1.0,"[-85.31804737, 34.99746928]","[-85.29938268, 35.04913428]",202638602.0,202608328.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person477,1.0,1.0,1.0,1.0,"[-85.32124749, 34.99996852]","[-85.3036879, 35.04113215]",202693559.0,202608393.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person478,0.0,1.0,1.0,1.0,"[-85.32124749, 34.99996852]","[-85.3036879, 35.04113215]",202693559.0,202608393.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person479,1.0,1.0,1.0,1.0,"[-85.32899228, 35.01285192]","[-85.31167688, 35.04587751]",202619058.0,202605864.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person480,0.0,1.0,1.0,1.0,"[-85.32899228, 35.01285192]","[-85.31167688, 35.04587751]",202619058.0,202605864.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person481,1.0,1.0,1.0,1.0,"[-85.32158501, 35.00412211]","[-85.30569662, 35.04892728]",202748156.0,202656525.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person482,0.0,1.0,1.0,1.0,"[-85.32158501, 35.00412211]","[-85.30569662, 35.04892728]",202748156.0,202656525.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person483,1.0,1.0,1.0,1.0,"[-85.32654357, 35.0003293]","[-85.30454309, 35.04613727]",202655844.0,202633685.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person484,0.0,1.0,1.0,1.0,"[-85.32654357, 35.0003293]","[-85.30454309, 35.04613727]",202655844.0,202633685.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person485,1.0,1.0,1.0,1.0,"[-85.31560416, 35.00798479]","[-85.30685299, 35.04189853]",1847065394.0,2334598670.0,0.8035714285714285,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person486,0.0,1.0,1.0,1.0,"[-85.31560416, 35.00798479]","[-85.30685299, 35.04189853]",1847065394.0,2334598670.0,0.8035714285714285,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person487,1.0,1.0,1.0,1.0,"[-85.32755232, 34.99290599]","[-85.31331514, 35.04367774]",202732349.0,202632635.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person488,0.0,1.0,1.0,1.0,"[-85.32755232, 34.99290599]","[-85.31331514, 35.04367774]",202732349.0,202632635.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person489,1.0,1.0,1.0,1.0,"[-85.32557481, 35.02197073]","[-85.30912701, 35.04597908]",10681502828.0,202596786.0,60.0,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person490,1.0,1.0,1.0,1.0,"[-85.33224413, 34.99868646]","[-85.30129497, 35.04319361]",202686405.0,202695954.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person491,0.0,1.0,1.0,1.0,"[-85.33224413, 34.99868646]","[-85.30129497, 35.04319361]",202686405.0,202695954.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person492,1.0,1.0,1.0,1.0,"[-85.33673463, 35.00928935]","[-85.31121805, 35.04403134]",202620451.0,202605878.0,60.0,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person493,1.0,1.0,1.0,1.0,"[-85.3259674, 34.99657124]","[-85.31569975, 35.04570924]",202603914.0,9671310498.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person494,0.0,1.0,1.0,1.0,"[-85.3259674, 34.99657124]","[-85.31569975, 35.04570924]",202603914.0,9671310498.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person495,1.0,1.0,1.0,1.0,"[-85.32583355, 35.02243455]","[-85.31457146, 35.04097271]",10681502828.0,1845517702.0,60.0,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person496,1.0,1.0,1.0,1.0,"[-85.33188765, 35.014112]","[-85.30523748, 35.04579002]",3912791589.0,202633685.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person497,0.0,1.0,1.0,1.0,"[-85.33188765, 35.014112]","[-85.30523748, 35.04579002]",3912791589.0,202633685.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person498,1.0,1.0,1.0,1.0,"[-85.317529, 35.00302527]","[-85.31248962, 35.04396287]",202643880.0,202632635.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person499,0.0,1.0,1.0,1.0,"[-85.317529, 35.00302527]","[-85.31248962, 35.04396287]",202643880.0,202632635.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person500,1.0,1.0,1.0,1.0,"[-85.32637351, 35.01202858]","[-85.30750509, 35.04033913]",202636619.0,202596801.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person501,0.0,1.0,1.0,1.0,"[-85.32637351, 35.01202858]","[-85.30750509, 35.04033913]",202636619.0,202596801.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person502,1.0,1.0,1.0,1.0,"[-85.32426294, 34.99484943]","[-85.30541779, 35.04913399]",202774996.0,202656525.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person503,0.0,1.0,1.0,1.0,"[-85.32426294, 34.99484943]","[-85.30541779, 35.04913399]",202774996.0,202656525.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person504,1.0,1.0,1.0,1.0,"[-85.33288749, 34.99546378]","[-85.30446546, 35.03792722]",202707334.0,2190022557.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person505,0.0,1.0,1.0,1.0,"[-85.33288749, 34.99546378]","[-85.30446546, 35.03792722]",202707334.0,2190022557.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person506,1.0,1.0,1.0,1.0,"[-85.32747345, 35.01632731]","[-85.3130284, 35.04593526]",202633260.0,1939230364.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person507,0.0,1.0,1.0,1.0,"[-85.32747345, 35.01632731]","[-85.3130284, 35.04593526]",202633260.0,1939230364.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person508,1.0,1.0,1.0,1.0,"[-85.32979147, 35.01759336]","[-85.30593538, 35.04205866]",202633260.0,202641423.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person509,0.0,1.0,1.0,1.0,"[-85.32979147, 35.01759336]","[-85.30593538, 35.04205866]",202633260.0,202641423.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person510,1.0,1.0,1.0,1.0,"[-85.32598301, 34.98520342]","[-85.31217098, 35.04118139]",202574528.0,202605890.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person511,0.0,1.0,1.0,1.0,"[-85.32598301, 34.98520342]","[-85.31217098, 35.04118139]",202574528.0,202605890.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person512,1.0,1.0,1.0,1.0,"[-85.31807328, 35.00719829]","[-85.31099837, 35.0527534]",202739369.0,1531428158.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person513,0.0,1.0,1.0,1.0,"[-85.31807328, 35.00719829]","[-85.31099837, 35.0527534]",202739369.0,1531428158.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person514,1.0,1.0,1.0,1.0,"[-85.32494432, 35.0306719]","[-85.30740966, 35.04484527]",1846176541.0,202645406.0,15.551257253384914,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person515,0.0,1.0,1.0,1.0,"[-85.32494432, 35.0306719]","[-85.30740966, 35.04484527]",1846176541.0,202645406.0,15.551257253384914,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
